time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.56917	18.1136	5.26496	-2.44036	0.506677	lidar	4.59754	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.40511	17.9667	5.07269	-2.42015	0.49056	radar	4.07315	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.18579	17.7929	5.13194	-2.4038	0.479249	lidar	1.95286	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	2.9838	17.6111	5.25282	-2.37627	0.492102	radar	1.74296	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.83615	17.4862	5.12725	-2.35611	0.490707	lidar	47.2486	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.67667	17.2719	5.23656	-2.30929	0.527804	radar	2.62479	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.52113	17.0763	5.20659	-2.27667	0.535889	lidar	0.3707	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.37003	16.9123	4.96176	-2.26336	0.506465	radar	2.817	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.22502	16.7372	4.92488	-2.2387	0.506794	lidar	3.96999	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.05904	16.5402	4.85326	-2.22307	0.486944	radar	4.84758	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.91146	16.3077	4.90333	-2.19	0.495638	lidar	16.4019	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77399	16.1313	4.77554	-2.17438	0.478995	radar	0.926362	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56934	15.9622	4.8381	-2.18522	0.436732	lidar	10.162	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43872	15.7304	4.99522	-2.14707	0.464444	radar	1.73079	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26402	15.5075	5.06676	-2.13747	0.44668	lidar	4.52138	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.11677	15.3158	4.98879	-2.12886	0.426121	radar	1.23328	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.894769	15.0922	5.12354	-2.14295	0.381416	lidar	11.9884	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.767028	14.9147	4.93712	-2.13479	0.3604	radar	2.72551	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.672574	14.7041	4.89244	-2.10176	0.378871	lidar	1.26315	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.559685	14.4622	5.02523	-2.06842	0.402042	radar	1.53801	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.375409	14.2362	5.11409	-2.0754	0.368439	lidar	4.95227	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.24093	13.9824	5.31249	-2.05033	0.38512	radar	2.00067	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.241814	13.7347	5.18319	-1.97767	0.450508	lidar	15.1316	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.135245	13.4918	5.25273	-1.95552	0.452808	radar	0.496479	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0426693	13.2545	5.33012	-1.96942	0.407708	lidar	6.93478	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.154662	13.0402	5.15601	-1.96403	0.382111	radar	1.65551	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.145533	12.8221	5.01708	-1.90198	0.436398	lidar	15.6796	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.253131	12.5986	4.89239	-1.89819	0.408495	radar	3.19537	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.380672	12.3657	4.93992	-1.90048	0.380193	lidar	2.75966	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.493758	12.1588	4.87305	-1.9028	0.35187	radar	3.64872	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.57455	11.9456	4.84827	-1.88896	0.347925	lidar	3.44185	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.694377	11.7165	4.86338	-1.8937	0.319261	radar	2.94057	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.906697	11.4687	5.0055	-1.93916	0.242501	lidar	22.9265	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-0.997601	11.2465	4.86662	-1.9354	0.22417	radar	2.16635	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.18678	11.0187	4.963	-1.97212	0.165333	lidar	13.0575	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.27072	10.7706	5.11148	-1.9485	0.193391	radar	1.53273	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.41049	10.5123	5.19248	-1.95775	0.169637	lidar	5.45704	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.5092	10.2461	5.31181	-1.94257	0.182969	radar	1.16966	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60348	10.0372	5.24761	-1.9372	0.179663	lidar	15.895	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68997	9.80992	5.16334	-1.93005	0.174188	radar	0.592544	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.7602	9.59358	5.10068	-1.91531	0.182407	lidar	5.74517	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.88314	9.33585	5.24503	-1.91717	0.17409	radar	2.46094	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.97136	9.03738	5.33095	-1.90313	0.178844	lidar	28.5575	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.05165	8.81904	5.18229	-1.90036	0.164936	radar	1.98595	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.1494	8.5668	5.20998	-1.89792	0.15756	lidar	0.456229	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.28656	8.30712	5.28508	-1.91323	0.128054	radar	2.58933	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32197	8.08116	5.1896	-1.88578	0.154695	lidar	4.93401	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.37309	7.87528	5.0696	-1.87044	0.163807	radar	5.4796	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49365	7.621	5.14098	-1.88169	0.139494	lidar	3.31295	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.6546	7.38478	5.09284	-1.92095	0.0701799	radar	5.17695	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.76236	7.12859	5.146	-1.92507	0.0601931	lidar	1.87139	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81901	6.89681	5.15593	-1.90275	0.0924975	radar	1.80195	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.84763	6.70072	5.00465	-1.8783	0.118164	lidar	12.804	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.89239	6.49081	4.81593	-1.86968	0.110738	radar	3.21779	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.94834	6.25844	4.80307	-1.85764	0.118501	lidar	1.09345	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.0752	6.00382	4.9499	-1.87351	0.0947043	radar	4.05258	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16946	5.72106	5.06158	-1.87458	0.085773	lidar	13.3952	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27894	5.47359	5.02375	-1.89496	0.0413763	radar	2.24956	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.3838	5.20619	5.11182	-1.90156	0.0299025	lidar	4.1048	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45092	4.96064	5.13511	-1.88803	0.0511343	radar	0.244736	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57938	4.66842	5.2972	-1.90215	0.0301792	lidar	10.8506	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.69053	4.41308	5.27271	-1.92223	-0.0122814	radar	2.09653	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.83537	4.12932	5.4253	-1.94127	-0.0338848	lidar	11.0199	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.90935	3.89259	5.39156	-1.92604	-0.00108885	radar	1.4126	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97368	3.67005	5.28205	-1.91803	0.00767176	lidar	4.85274	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06472	3.47777	5.12481	-1.93207	-0.0218578	radar	4.1362	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15549	3.23434	5.13398	-1.93276	-0.0214218	lidar	0.0844227	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27538	2.9731	5.20784	-1.94896	-0.0495359	radar	0.767377	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.37003	2.69174	5.29953	-1.94626	-0.0434472	lidar	7.87526	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45459	2.44429	5.28798	-1.93971	-0.027126	radar	0.20613	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.56332	2.17168	5.37101	-1.94175	-0.0265689	lidar	2.82888	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.67109	1.94316	5.33603	-1.96626	-0.0805603	radar	4.08656	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.79231	1.65755	5.46	-1.96951	-0.0767553	lidar	6.89993	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.91585	1.40445	5.49883	-1.98462	-0.0990917	radar	0.347739	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96906	1.18721	5.33976	-1.9792	-0.0933679	lidar	38.7643	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05954	0.985287	5.20119	-1.98379	-0.0914386	radar	1.17581	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11582	0.765916	5.09797	-1.9786	-0.0849756	lidar	28.2853	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21602	0.450836	5.32299	-1.97023	-0.0717776	radar	5.43707	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28909	0.216837	5.26265	-1.96758	-0.0672978	lidar	11.5652	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39806	-0.00956512	5.17901	-1.9673	-0.0491785	radar	5.80976	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46704	-0.241489	5.13273	-1.96245	-0.0428728	lidar	11.46	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58587	-0.408596	5.01995	-1.99231	-0.0885344	radar	3.38938	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.7194	-0.583428	4.92489	-2.0193	-0.119155	lidar	12.4149	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83556	-0.823966	5.10207	-2.03737	-0.153255	radar	5.60298	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.9336	-1.10821	5.21175	-2.02445	-0.123585	lidar	9.0006	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02253	-1.38713	5.28517	-2.00997	-0.0946701	radar	2.84466	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16201	-1.59225	5.2349	-2.03245	-0.118557	lidar	6.47441	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30429	-1.84462	5.44998	-2.05477	-0.156316	radar	3.2082	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.4138	-2.10183	5.47048	-2.05215	-0.142527	lidar	2.32666	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56327	-2.29889	5.34507	-2.07558	-0.16033	radar	3.47791	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71482	-2.50539	5.30801	-2.09839	-0.180316	lidar	3.15148	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.86992	-2.71828	5.30288	-2.11932	-0.196751	radar	1.12148	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96292	-2.99518	5.36471	-2.09888	-0.15621	lidar	12.3781	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09089	-3.21578	5.27563	-2.10375	-0.148122	radar	0.371374	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21573	-3.40116	5.19204	-2.12074	-0.163417	lidar	10.4097	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36172	-3.65528	5.25533	-2.12142	-0.151039	radar	4.35978	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52103	-3.77632	5.09066	-2.16768	-0.205804	lidar	27.5484	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66612	-3.98617	5.13747	-2.18019	-0.211315	radar	0.505891	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82048	-4.21881	5.182	-2.18562	-0.203338	lidar	3.76382	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.97167	-4.43799	5.18479	-2.19293	-0.198532	radar	0.395629	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13358	-4.68129	5.24868	-2.19536	-0.187091	lidar	8.45415	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27353	-4.87592	5.0546	-2.20014	-0.174419	radar	2.10212	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40324	-5.09271	5.05817	-2.19801	-0.160511	lidar	1.67296	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55222	-5.24751	4.89757	-2.2195	-0.175789	radar	3.06519	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73906	-5.44678	4.94088	-2.23954	-0.188968	lidar	14.0973	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90066	-5.6415	4.95657	-2.25119	-0.191747	radar	0.261685	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05457	-5.82665	4.94425	-2.26213	-0.193726	lidar	0.390121	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19546	-5.9721	4.79093	-2.27925	-0.202449	radar	5.11102	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.36782	-6.06692	4.68124	-2.3244	-0.248803	lidar	22.1352	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54693	-6.25006	4.76885	-2.33902	-0.251995	radar	1.2698	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68412	-6.46477	4.79909	-2.32595	-0.21924	lidar	3.73327	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.90991	-6.62815	4.97111	-2.36325	-0.254541	radar	7.16616	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1142	-6.79935	4.99798	-2.38561	-0.266065	lidar	5.18784	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3009	-6.96029	5.03122	-2.40403	-0.27339	radar	0.789557	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5335	-7.15061	5.11313	-2.42428	-0.280139	lidar	28.4618	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7403	-7.28998	5.10049	-2.45283	-0.298746	radar	1.71133	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9899	-7.45941	5.17472	-2.48083	-0.313736	lidar	25.9823	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1771	-7.59527	5.05018	-2.49896	-0.316898	radar	1.40593	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3227	-7.75115	4.98362	-2.49486	-0.293193	lidar	22.4835	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5175	-7.87553	4.92975	-2.5174	-0.303309	radar	1.68351	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6935	-7.97864	4.85515	-2.54047	-0.314138	lidar	20.6708	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8834	-8.08972	4.70481	-2.5631	-0.323021	radar	1.08747	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0942	-8.17914	4.68573	-2.59794	-0.346261	lidar	2.77659	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3275	-8.30928	4.93521	-2.61797	-0.348148	radar	2.9406	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5309	-8.39213	4.88421	-2.64801	-0.364281	lidar	11.3054	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7322	-8.47759	4.72232	-2.67573	-0.37761	radar	1.4573	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0137	-8.56956	4.8174	-2.71814	-0.405475	lidar	31.9891	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2685	-8.66927	4.95808	-2.74416	-0.410589	radar	2.74487	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4895	-8.71818	4.91368	-2.78174	-0.431988	lidar	12.0969	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6978	-8.76071	4.7049	-2.82014	-0.456649	radar	3.36738	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9234	-8.87283	4.73192	-2.82556	-0.435084	lidar	7.42139	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1856	-8.95995	4.97843	-2.84297	-0.424778	radar	2.80778	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4107	-9.07691	4.97934	-2.8406	-0.395951	lidar	4.27515	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6378	-9.14774	4.89979	-2.86016	-0.397421	radar	0.399599	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.929	-9.14499	4.9655	-2.92174	-0.447867	lidar	8.74276	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1915	-9.21565	5.00637	-2.93909	-0.441572	radar	4.48687	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4587	-9.33568	5.06733	-2.93212	-0.406079	lidar	37.9325	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.695	-9.36864	4.89797	-2.96357	-0.425203	radar	1.9741	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9508	-9.45436	4.93484	-2.96668	-0.403164	lidar	15.1779	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1985	-9.46778	4.87577	-3.00226	-0.424442	radar	2.05632	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4477	-9.46014	4.88326	-3.0423	-0.447161	lidar	3.0395	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.657	-9.46829	4.78202	-3.06795	-0.453127	radar	4.85458	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.945	-9.4475	4.87018	1.43414	-0.480449	lidar	10.4351	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2598	-9.40973	5.15396	15.8446	-1.17217	radar	8.04344	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.2819	-9.49682	5.15896	0.181533	-2.02169	lidar	23.9174	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.468	-9.80052	5.07231	-1.16528	-2.05939	radar	7.55569	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.5559	-9.64814	5.06161	-0.794471	-0.369819	lidar	70.7936	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-17.6593	-10.0773	5.02343	-1.87248	-4.2955	radar	6.47669	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-17.8726	-10.0504	4.81441	-2.28268	-7.80712	lidar	111.904	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.0525	-10.1538	4.75033	-1.69824	-8.54138	radar	1.13602	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.6824	-9.71708	4.90914	-4.4378	-18.2838	lidar	82.2425	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-18.761	-9.81599	4.81955	2.12245	-17.0399	radar	6.43135	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.2217	-9.41357	4.89149	3.22482	-17.0104	lidar	50.4449	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.548	-9.41805	4.88687	1.87899	-15.6307	radar	1.92531	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.7005	-9.10024	4.99198	2.17173	-16.6745	lidar	18.1487	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1496	-8.96583	4.86994	2.9279	-14.4842	radar	8.32292	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2572	-9.13106	4.59352	2.16951	-13.3813	lidar	69.2249	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.6889	-9.05189	4.59686	2.90525	-6.25124	radar	19.8015	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.8138	-8.95931	4.43489	2.58372	-5.75646	lidar	7.8443	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-21.0777	-8.86842	4.96816	2.6977	-3.51884	radar	7.32935	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.2005	-8.79134	4.72295	2.55508	-3.13234	lidar	11.0714	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4281	-8.71412	4.902	2.61511	-2.15	radar	6.91509	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5745	-8.68226	4.62979	2.56253	-1.93522	lidar	12.5773	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7691	-8.54997	4.7203	2.52486	-1.68826	radar	4.27469	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9461	-8.46043	4.61462	2.46871	-1.62807	lidar	4.44405	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1446	-8.38157	4.70662	2.54922	-1.12364	radar	9.42321	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.3796	-8.26207	4.75743	2.5041	-1.12526	lidar	18.5929	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.5767	-8.15103	4.79803	2.50477	-0.976399	radar	2.01832	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8372	-7.86295	5.14692	2.39855	-1.07589	lidar	18.4052	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0413	-7.70732	5.15452	2.3658	-1.0387	radar	2.59526	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2661	-7.51985	5.2299	2.32054	-1.03541	lidar	17.9527	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4794	-7.37517	5.31347	2.34948	-0.862013	radar	5.96714	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6274	-7.25572	5.13327	2.32663	-0.83629	lidar	5.87971	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8339	-7.07655	5.23865	2.3197	-0.763404	radar	2.48009	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9729	-7.02613	4.92957	2.32345	-0.713417	lidar	17.408	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1517	-6.83033	5.00043	2.2933	-0.698165	radar	1.72706	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3145	-6.56739	5.13263	2.23479	-0.725812	lidar	6.99828	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4898	-6.38287	5.12866	2.21163	-0.708984	radar	3.75855	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
