time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461650000	-24.7306	-6.15842	4.68433	2.22429	-0.574641	radar	0.299663	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9179	-5.94204	4.79278	2.19816	-0.571567	lidar	20.3407	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0499	-5.73503	4.81348	2.16791	-0.568015	radar	1.83813	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1801	-5.57144	4.74596	2.15048	-0.555314	lidar	1.70069	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3347	-5.38456	4.78291	2.14678	-0.506893	radar	1.31682	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4827	-5.15123	4.86258	2.11823	-0.510638	lidar	3.65802	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6132	-4.97742	4.83562	2.11849	-0.457551	radar	6.21481	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7256	-4.81592	4.73854	2.10507	-0.446432	lidar	2.42666	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8464	-4.60899	4.75214	2.08614	-0.437367	radar	0.157049	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9631	-4.35472	4.84145	2.05281	-0.451025	lidar	2.43061	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.071	-4.13251	4.80279	2.00355	-0.523662	radar	11.3058	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1662	-3.83258	4.95617	1.95691	-0.547844	lidar	8.30607	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2399	-3.59081	4.93684	1.90123	-0.615597	radar	3.38794	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2668	-3.32478	4.95971	1.84788	-0.641123	lidar	30.8132	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3171	-3.0769	4.96169	1.80163	-0.671291	radar	0.317158	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3375	-2.85285	4.90228	1.76057	-0.680189	lidar	10.6542	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3962	-2.63013	4.87518	1.74187	-0.65143	radar	1.58475	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4674	-2.50494	4.65201	1.73682	-0.623708	lidar	33.9071	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5235	-2.27265	4.67201	1.7233	-0.585145	radar	1.15829	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5721	-2.08506	4.58724	1.70483	-0.574021	lidar	6.16497	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6034	-1.85244	4.60249	1.68798	-0.541375	radar	2.0674	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6025	-1.59394	4.65625	1.64914	-0.554217	lidar	8.47782	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.599	-1.37094	4.63041	1.60529	-0.590106	radar	1.59042	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6029	-1.14074	4.62784	1.57562	-0.590308	lidar	0.00506863	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6325	-0.922608	4.60553	1.5623	-0.5664	radar	5.13263	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6449	-0.658737	4.68288	1.53937	-0.559563	lidar	4.4158	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6321	-0.416013	4.70915	1.49917	-0.592599	radar	2.28926	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5872	-0.0989059	4.88689	1.45889	-0.602651	lidar	14.5056	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5677	0.177647	4.95894	1.42971	-0.606619	radar	1.95016	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5441	0.451012	5.03555	1.40578	-0.598641	lidar	7.85563	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5328	0.695861	5.01083	1.40042	-0.549742	radar	1.84772	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.526	0.970837	5.08385	1.38888	-0.531457	lidar	18.8211	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4882	1.23665	5.10604	1.38555	-0.472055	radar	6.78364	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4321	1.46831	5.05979	1.35842	-0.476347	lidar	1.09662	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3927	1.68664	4.97678	1.34551	-0.451901	radar	8.45982	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3396	1.88502	4.87122	1.32125	-0.454624	lidar	2.67575	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2706	2.1152	4.86903	1.29063	-0.473308	radar	0.317045	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2108	2.29281	4.73978	1.26541	-0.476154	lidar	4.05753	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1481	2.51476	4.71238	1.2543	-0.445253	radar	0.636349	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0699	2.7615	4.76508	1.23376	-0.442757	lidar	0.632127	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9742	2.98332	4.79984	1.18805	-0.502363	radar	3.03264	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8698	3.27931	4.96324	1.16816	-0.494444	lidar	6.35639	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7863	3.51147	4.96802	1.14879	-0.490544	radar	2.11511	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6819	3.70238	4.8972	1.11916	-0.497349	lidar	1.48335	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5655	3.90754	4.87944	1.08704	-0.510739	radar	1.14671	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5017	4.07245	4.74556	1.07076	-0.502843	lidar	25.165	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3794	4.26976	4.73492	1.04031	-0.51188	radar	0.583268	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.217	4.49811	4.81537	1.00629	-0.519735	lidar	15.1085	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0676	4.69133	4.78022	0.982982	-0.497708	radar	8.97128	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.95	4.88404	4.75773	0.962674	-0.493059	lidar	2.92359	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7943	5.07293	4.76057	0.932234	-0.4977	radar	2.32015	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.623	5.29795	4.85301	0.907371	-0.495477	lidar	6.22655	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4504	5.47712	4.89215	0.862529	-0.537979	radar	0.862688	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.262	5.65054	4.89957	0.824785	-0.55005	lidar	9.02912	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.80903	4.88431	0.787529	-0.572476	radar	3.11685	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9232	5.96779	4.86302	0.755519	-0.576915	lidar	0.208153	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7829	6.14785	4.72973	0.76638	-0.487393	radar	4.68129	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6178	6.30192	4.70844	0.741388	-0.48875	lidar	0.358757	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.471	6.46887	4.65033	0.736607	-0.450694	radar	1.60296	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2381	6.71682	4.87647	0.729835	-0.426185	lidar	25.3027	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0438	6.85451	4.83508	0.701827	-0.427526	radar	5.50453	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8281	7.03467	4.91458	0.681988	-0.423766	lidar	6.55684	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6149	7.17043	4.94147	0.64387	-0.453575	radar	1.60687	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4321	7.31138	4.9122	0.623071	-0.452168	lidar	2.27725	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1987	7.44521	5.03193	0.574075	-0.511286	radar	2.42783	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0164	7.60687	5.03167	0.565008	-0.49248	lidar	15.5205	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8317	7.78259	4.97422	0.576882	-0.423723	radar	5.6903	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6253	7.92279	4.97945	0.558791	-0.420028	lidar	0.299016	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4358	8.05541	4.9288	0.547338	-0.402303	radar	1.60401	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2205	8.07262	4.78258	0.484874	-0.454682	lidar	26.8759	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0314	8.22117	4.6892	0.498596	-0.381081	radar	5.74585	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8547	8.37682	4.70447	0.502734	-0.353633	lidar	22.0949	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6091	8.49208	4.83544	0.468217	-0.392254	radar	4.78021	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3535	8.64081	4.94809	0.459178	-0.377083	lidar	8.20792	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1568	8.77025	4.85828	0.466907	-0.322724	radar	1.54828	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9631	8.8661	4.80686	0.449435	-0.325512	lidar	3.85626	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.767	8.97888	4.729	0.45034	-0.288795	radar	0.987256	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5491	9.04804	4.6973	0.421725	-0.306003	lidar	3.95302	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3048	9.1591	4.80176	0.403162	-0.318745	radar	4.71618	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.011	9.2617	4.93039	0.381781	-0.322257	lidar	45.235	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7953	9.34273	4.91034	0.361402	-0.331563	radar	1.67914	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.535	9.45162	4.98656	0.351377	-0.322136	lidar	4.61949	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2662	9.48495	5.08656	0.293337	-0.399009	radar	5.57743	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9602	9.62997	5.26843	0.298701	-0.364991	lidar	14.7044	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7113	9.73163	5.20787	0.305094	-0.312662	radar	2.94438	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.433	9.84127	5.29148	0.301067	-0.297018	lidar	3.25218	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1799	9.92594	5.30583	0.288615	-0.295746	radar	0.375127	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9056	10.0492	5.38812	0.293167	-0.271377	lidar	2.9449	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6452	10.1239	5.39203	0.27857	-0.272925	radar	0.0310756	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.403	10.2207	5.38538	0.276086	-0.260181	lidar	8.02518	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1398	10.2968	5.41422	0.261502	-0.267325	radar	0.434295	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9212	10.2981	5.27618	0.223179	-0.299029	lidar	6.09279	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6728	10.3648	5.23955	0.217361	-0.28024	radar	0.245914	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4704	10.3362	5.07207	0.171368	-0.321507	lidar	9.39748	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1639	10.3717	5.27134	0.136961	-0.365822	radar	7.61869	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9041	10.4225	5.2821	0.125875	-0.356888	lidar	1.33536	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6679	10.4523	5.10877	0.125117	-0.306811	radar	6.53311	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4375	10.4059	5.01357	0.077145	-0.34881	lidar	11.9554	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.179	10.428	5.02244	0.0629692	-0.342104	radar	0.555216	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8545	10.5986	5.25208	0.115312	-0.250604	lidar	37.7657	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.5993	10.6616	5.17804	0.131522	-0.192067	radar	1.76992	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3593	10.6523	5.12172	0.103242	-0.215962	lidar	3.41584	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0957	10.6768	5.15687	0.0893662	-0.224177	radar	0.258074	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8372	10.7753	5.20651	0.111681	-0.182796	lidar	26.4746	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5693	10.8287	5.22072	0.117017	-0.159233	radar	1.27322	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3484	10.7834	5.10304	0.0761928	-0.200413	lidar	10.0833	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0937	10.8181	5.07656	0.0790522	-0.174881	radar	0.46632	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8453	10.8857	5.09631	0.0910616	-0.149775	lidar	14.4476	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5653	10.9077	5.15532	0.0824409	-0.152726	radar	2.72839	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3431	10.9176	5.08329	0.0695297	-0.160108	lidar	4.8395	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0759	10.8507	5.24792	-0.00624197	-0.296	radar	9.17325	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7765	10.8249	5.30913	-0.0294228	-0.304805	lidar	20.2084	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5215	10.8229	5.26945	-0.0384379	-0.291675	radar	0.280158	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2921	10.8125	5.20524	-0.0541342	-0.294445	lidar	7.26423	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0493	10.8657	5.03464	-0.0165906	-0.189682	radar	6.55121	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.784	10.9183	5.08451	-0.000486181	-0.157758	lidar	13.7167	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56354	10.8909	5.00377	-0.0210606	-0.173187	radar	3.84872	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29787	10.9221	5.04938	-0.0129054	-0.152356	lidar	4.59567	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05909	10.8972	4.99651	-0.0269994	-0.155012	radar	2.51126	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78767	10.9346	5.05704	-0.0144016	-0.129969	lidar	6.60153	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.55684	10.8855	4.99601	-0.0413271	-0.154984	radar	6.32087	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.4112	10.7969	4.75957	-0.0886309	-0.204934	lidar	19.0027	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.16555	10.8053	4.74433	-0.0786336	-0.169079	radar	1.49453	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79906	10.8702	5.02996	-0.0405667	-0.108498	lidar	28.9347	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.53645	10.871	5.01393	-0.0306263	-0.0739487	radar	1.94187	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25446	10.8636	5.07827	-0.0317346	-0.0700334	lidar	4.49477	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.02125	10.8946	4.98129	-0.00370255	-0.00588852	radar	3.18116	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
